,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
284,Théo Maledon,PG,20,OKC,51,7,17.8,2.3,6.2,.375,0.9,2.9,.293,1.5,3.3,.449,.445,1.5,2.0,.790,0.4,2.2,2.6,2.2,0.6,0.2,1.3,1.3,7.1,10.6,.500,.473,.315,2.2,12.8,7.4,18.5,1.7,1.1,15.3,20.3,-0.5,0.8,0.3,.015,-3.7,-0.7,-4.4,-0.6,2022
285,Sandro Mamukelashvili,PF,22,MIL,41,3,9.9,1.4,2.8,.496,0.5,1.3,.423,0.9,1.5,.556,.591,0.4,0.5,.818,0.9,1.1,2.0,0.5,0.2,0.2,0.4,0.7,3.8,14.7,.618,.452,.191,9.3,12.0,10.7,7.4,1.1,2.1,10.7,14.6,0.8,0.3,1.1,.135,0.6,-1.0,-0.3,0.2,2022
286,Terance Mann,SF,25,LAC,81,33,28.6,4.1,8.5,.484,0.9,2.6,.365,3.2,6.0,.535,.539,1.6,2.0,.780,1.3,4.0,5.2,2.6,0.7,0.3,1.0,2.2,10.8,13.4,.572,.301,.238,4.9,14.3,9.7,13.1,1.2,0.8,9.9,16.0,3.1,2.4,5.5,.113,-0.8,0.2,-0.6,0.8,2022
287,Tre Mann,PG,20,OKC,60,26,22.8,3.9,9.8,.393,1.6,4.5,.360,2.2,5.3,.421,.476,1.1,1.4,.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,10.2,.501,.463,.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,.002,-3.3,-1.1,-4.3,-0.8,2022
288,Boban Marjanović,C,33,DAL,23,0,5.6,1.8,3.0,.600,0.0,0.2,.250,1.8,2.9,.621,.607,0.6,1.0,.591,0.3,1.3,1.7,0.1,0.0,0.1,0.7,1.0,4.3,18.5,.615,.057,.314,6.9,27.0,16.9,4.8,0.0,2.1,15.8,33.3,-0.1,0.2,0.1,.045,-3.2,-1.2,-4.4,-0.1,2022
289,Lauri Markkanen,PF,24,CLE,61,61,30.8,5.1,11.5,.445,2.2,6.2,.358,2.9,5.3,.548,.542,2.3,2.6,.868,1.0,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8,14.7,.582,.541,.226,3.5,16.5,10.2,6.6,1.2,1.4,6.5,19.5,2.7,2.3,5.0,.127,0.4,-0.1,0.4,1.1,2022
290,Naji Marshall,SF,24,NOP,55,4,13.4,2.0,4.9,.405,0.4,1.9,.200,1.6,3.0,.537,.444,1.3,1.7,.796,0.7,1.9,2.6,1.1,0.6,0.1,0.8,1.3,5.7,12.3,.505,.390,.346,5.6,16.0,10.7,12.3,2.2,1.0,12.9,20.8,0.0,0.7,0.8,.050,-2.7,-0.5,-3.2,-0.2,2022
291,Caleb Martin,SF,26,MIA,60,12,22.9,3.5,6.8,.507,1.1,2.6,.413,2.4,4.3,.565,.585,1.2,1.6,.763,1.2,2.7,3.8,1.1,1.0,0.5,0.9,1.7,9.2,14.8,.611,.378,.227,5.9,13.0,9.5,7.0,2.1,2.3,10.3,16.3,1.9,2.1,4.0,.139,0.1,0.9,1.1,1.1,2022
292,Cody Martin,SF,26,CHO,71,11,26.3,2.9,6.0,.482,0.9,2.2,.384,2.0,3.7,.542,.554,1.1,1.5,.701,1.2,2.9,4.0,2.5,1.2,0.5,0.9,1.6,7.7,12.7,.579,.376,.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,.101,-1.2,0.7,-0.5,0.7,2022
293,Kenyon Martin Jr.,SF,21,HOU,79,2,21.0,3.5,6.6,.533,0.8,2.1,.357,2.8,4.5,.617,.591,1.0,1.6,.634,1.0,2.7,3.8,1.3,0.4,0.5,0.8,1.4,8.8,14.3,.603,.321,.235,5.3,14.5,9.9,9.4,1.0,2.2,9.4,16.3,2.3,0.6,2.9,.084,0.0,-1.2,-1.2,0.4,2022
294,Garrison Mathews,SG,25,HOU,65,33,26.3,2.8,7.1,.399,2.1,5.9,.360,0.7,1.2,.600,.550,2.2,2.8,.794,0.5,2.4,2.9,1.0,0.9,0.4,0.6,2.6,10.0,11.0,.602,.837,.390,2.0,10.2,6.1,5.3,1.6,1.3,7.1,14.4,2.2,0.5,2.8,.078,-1.3,-1.0,-2.3,-0.1,2022
295,Dakota Mathias,SG,26,MEM,6,0,2.7,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,0,.500,0.0,0.0,0,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.2,1.0,11.0,.500,1.000,.000,0.0,13.4,6.5,8.0,3.0,0.0,0.0,15.4,0.0,0.0,0.0,.114,-1.4,1.7,0.3,0.0,2022
296,Wesley Matthews,SG,35,MIL,49,14,20.4,1.8,4.5,.395,1.1,3.2,.338,0.7,1.3,.540,.516,0.4,0.6,.786,0.6,1.3,1.9,0.7,0.5,0.2,0.4,1.8,5.1,6.9,.536,.714,.127,3.2,6.4,4.9,4.6,1.1,0.8,7.2,10.7,0.6,0.6,1.2,.056,-3.0,-0.3,-3.3,-0.3,2022
297,Tyrese Maxey,PG,21,PHI,75,74,35.3,6.4,13.3,.485,1.8,4.1,.427,4.7,9.1,.512,.552,2.8,3.3,.866,0.3,2.9,3.2,4.3,0.7,0.4,1.2,2.1,17.5,16.2,.594,.311,.247,1.1,8.9,5.1,19.1,1.0,1.1,7.4,20.2,5.4,1.9,7.3,.132,1.3,-0.7,0.6,1.8,2022
298,Skylar Mays,SG,24,ATL,28,5,7.9,1.1,2.3,.500,0.3,0.9,.320,0.9,1.4,.615,.563,0.3,0.3,.889,0.2,0.7,0.9,0.6,0.3,0.0,0.4,0.3,2.9,11.7,.589,.391,.141,2.5,9.9,6.2,10.8,1.6,0.0,12.8,15.5,0.2,0.1,0.3,.061,-1.2,-0.8,-2.0,0.0,2022
299,Miles McBride,PG,21,NYK,40,2,9.3,0.8,2.7,.296,0.4,1.7,.250,0.4,1.0,.375,.375,0.2,0.3,.667,0.1,1.0,1.1,1.0,0.4,0.0,0.1,1.1,2.2,6.1,.393,.630,.111,1.1,11.2,6.1,15.9,1.9,0.3,4.2,13.9,-0.1,0.4,0.2,.032,-5.5,1.0,-4.5,-0.2,2022
300,T.J. McConnell,PG,29,IND,27,8,24.1,3.7,7.7,.481,0.4,1.2,.303,3.3,6.5,.514,.505,0.7,0.9,.826,0.7,2.6,3.3,4.9,1.1,0.4,1.1,2.0,8.5,15.1,.525,.159,.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,1.0,0.4,1.3,.098,-0.4,1.4,0.9,0.5,2022
301,Jaden McDaniels,PF,21,MIN,70,31,25.8,3.6,7.9,.460,1.1,3.6,.317,2.5,4.3,.579,.532,0.8,1.0,.803,1.1,3.1,4.2,1.1,0.7,0.8,1.1,3.2,9.2,10.3,.553,.455,.128,4.4,13.2,8.7,6.1,1.4,2.9,11.4,15.3,0.7,1.7,2.4,.065,-2.9,-0.1,-2.9,-0.4,2022
302,Jalen McDaniels,SF,24,CHO,55,2,16.3,2.2,4.6,.484,0.7,2.0,.380,1.5,2.7,.562,.565,1.0,1.3,.736,0.7,2.4,3.1,1.1,0.5,0.4,0.7,1.7,6.2,12.7,.595,.425,.283,4.3,16.0,10.1,8.7,1.4,2.3,11.2,15.3,1.0,0.7,1.7,.093,-1.9,-0.4,-2.3,-0.1,2022
303,Doug McDermott,PF,30,SAS,51,51,24.0,4.2,9.1,.462,2.1,5.0,.422,2.1,4.1,.512,.578,0.8,1.0,.784,0.4,1.9,2.3,1.3,0.3,0.1,0.8,1.5,11.3,11.4,.593,.551,.110,1.5,8.4,4.9,7.3,0.5,0.4,8.1,18.3,1.1,0.5,1.6,.062,-0.4,-2.1,-2.5,-0.1,2022
304,JaVale McGee,C,34,PHO,74,17,15.8,3.9,6.2,.629,0.0,0.1,.222,3.9,6.1,.637,.631,1.4,2.0,.699,2.2,4.5,6.7,0.6,0.3,1.1,1.3,2.4,9.2,22.6,.651,.020,.319,15.3,29.7,22.7,5.4,0.9,6.1,15.8,22.8,2.4,2.6,4.9,.201,-0.1,0.9,0.8,0.8,2022
305,Cameron McGriff,SF,24,POR,3,0,15.3,1.7,4.7,.357,0.7,2.0,.333,1.0,2.7,.375,.429,0.7,0.7,1.000,2.0,3.0,5.0,1.0,0.0,0.3,0.0,2.3,4.7,12.5,.470,.429,.143,13.8,22.3,17.9,9.4,0.0,2.1,0.0,14.0,0.1,0.0,0.1,.097,-1.0,-3.0,-4.0,0.0,2022
306,Rodney McGruder,SG,30,DET,51,2,14.8,1.9,4.4,.436,1.1,2.9,.397,0.8,1.5,.506,.564,0.4,0.5,.731,0.6,1.6,2.2,0.9,0.4,0.1,0.5,1.1,5.4,11.6,.577,.649,.116,4.2,12.1,8.0,9.6,1.4,0.8,9.2,14.8,0.7,0.4,1.2,.075,-0.7,-0.7,-1.4,0.1,2022
307,Alfonzo McKinnie,SF,29,CHI,17,3,12.1,1.4,3.6,.393,0.5,1.6,.333,0.9,2.0,.441,.467,0.1,0.5,.250,0.8,1.2,1.9,0.3,0.1,0.2,0.4,1.5,3.5,5.6,.457,.443,.131,7.1,10.9,9.0,3.2,0.5,1.3,9.8,15.3,-0.2,0.1,-0.1,-0.015,-5.6,-3.4,-9.0,-0.4,2022
308,JaQuori McLaughlin,PG,24,DAL,4,0,2.8,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,-2.9,.000,.500,.000,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.101,-9.4,-4.2,-13.6,0.0,2022
309,Jordan McLaughlin,PG,25,MIN,62,3,14.5,1.4,3.2,.440,0.4,1.4,.318,1.0,1.9,.530,.508,0.5,0.6,.750,0.4,1.2,1.5,2.9,0.9,0.2,0.6,0.9,3.8,13.4,.535,.425,.200,2.6,8.8,5.6,26.1,3.0,1.1,14.9,11.8,1.3,1.0,2.3,.123,-1.2,1.6,0.4,0.6,2022
310,Ben McLemore,SG,28,POR,64,6,20.1,3.4,8.4,.401,2.4,6.5,.362,1.0,1.9,.533,.541,1.1,1.4,.818,0.2,1.4,1.6,0.9,0.6,0.2,0.9,1.6,10.2,11.7,.567,.774,.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,.031,-0.7,-2.5,-3.2,-0.4,2022
311,De'Anthony Melton,SG,23,MEM,73,15,22.7,3.8,9.5,.404,1.9,5.1,.374,1.9,4.4,.440,.504,1.2,1.6,.750,0.9,3.6,4.5,2.7,1.4,0.5,1.5,1.8,10.8,15.2,.529,.535,.173,4.0,17.1,10.4,16.0,3.0,2.1,13.0,21.3,0.9,2.8,3.7,.107,0.3,1.6,1.9,1.6,2022
312,Sam Merrill,SG,25,MEM,6,0,9.7,1.3,4.0,.333,1.2,3.8,.304,0.2,0.2,1.000,.479,0.3,0.7,.500,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2,7.5,.485,.958,.167,1.8,11.1,6.3,9.0,0.0,0.0,7.2,19.6,0.0,0.0,0.0,.029,-2.2,-3.4,-5.6,-0.1,2022
313,Chimezie Metu,C,24,SAC,60,20,21.3,3.4,7.5,.452,1.0,3.1,.306,2.4,4.4,.555,.516,1.2,1.5,.780,0.6,5.0,5.6,1.0,0.9,0.5,1.0,1.6,8.9,13.4,.546,.414,.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,.056,-1.6,0.1,-1.5,0.2,2022
314,Khris Middleton,SF,30,MIL,66,66,32.4,6.8,15.5,.443,2.5,6.6,.373,4.4,8.9,.494,.522,3.9,4.4,.890,0.6,4.8,5.4,5.4,1.2,0.3,2.9,2.4,20.1,18.1,.577,.425,.285,2.1,15.3,8.8,25.5,1.7,0.8,14.2,26.7,3.2,2.2,5.3,.119,1.9,-0.3,1.6,1.9,2022
315,C.J. Miles,SG,34,BOS,1,0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,.030,-16.3,0.0,-16.3,0.0,2022
316,Patty Mills,PG,33,BRK,81,48,29.0,4.0,9.8,.408,2.8,7.0,.400,1.2,2.8,.429,.551,0.6,0.7,.814,0.2,1.7,1.9,2.3,0.6,0.2,0.9,1.4,11.4,10.4,.563,.715,.074,0.9,6.2,3.6,10.6,1.1,0.6,8.2,16.4,1.9,0.9,2.8,.058,-0.3,-1.4,-1.7,0.2,2022
317,Shake Milton,PG,25,PHI,55,6,21.4,3.1,7.3,.429,0.8,2.4,.323,2.4,4.9,.481,.483,1.1,1.3,.836,0.5,2.0,2.6,2.5,0.5,0.3,0.8,1.8,8.2,11.9,.517,.330,.181,2.9,10.4,6.7,17.6,1.2,1.3,9.2,18.3,0.7,1.0,1.7,.069,-1.6,-0.6,-2.2,-0.1,2022
318,Davion Mitchell,PG,23,SAC,75,19,27.7,4.7,11.2,.418,1.3,4.3,.316,3.3,7.0,.480,.477,0.7,1.1,.659,0.4,1.8,2.2,4.2,0.7,0.3,1.5,1.9,11.5,10.8,.489,.380,.101,1.7,7.0,4.4,22.5,1.3,1.0,11.5,20.6,-0.5,0.6,0.1,.003,-2.1,-1.7,-3.8,-0.9,2022
319,Donovan Mitchell,SG,25,UTA,67,67,33.8,9.2,20.5,.448,3.5,9.8,.355,5.7,10.8,.533,.533,4.0,4.7,.853,0.8,3.4,4.2,5.3,1.5,0.2,3.0,2.4,25.9,21.6,.572,.475,.227,2.7,10.6,6.8,27.7,2.2,0.5,11.7,32.9,4.7,2.5,7.2,.152,4.6,-0.3,4.3,3.6,2022
320,Evan Mobley,PF,20,CLE,69,69,33.8,6.1,12.0,.508,0.3,1.3,.250,5.8,10.7,.541,.522,2.4,3.7,.663,2.1,6.2,8.3,2.5,0.8,1.7,1.9,2.1,15.0,16.1,.549,.111,.304,6.9,19.8,13.5,11.6,1.2,4.4,12.4,20.4,1.5,3.7,5.2,.107,-0.9,1.5,0.6,1.5,2022
321,Malik Monk,SG,23,LAL,76,37,28.1,5.1,10.9,.473,2.3,5.8,.391,2.9,5.1,.568,.578,1.2,1.5,.795,0.5,2.9,3.4,2.9,0.8,0.4,1.6,1.8,13.8,14.4,.597,.535,.142,1.9,11.0,6.4,15.2,1.4,1.2,12.2,20.1,2.3,1.4,3.6,.081,0.5,-1.0,-0.5,0.8,2022
322,Moses Moody,SG,19,GSW,52,11,11.7,1.5,3.5,.437,0.8,2.1,.364,0.8,1.4,.548,.546,0.5,0.7,.778,0.3,1.2,1.5,0.4,0.1,0.2,0.3,0.8,4.4,10.5,.573,.601,.197,3.2,11.0,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,.101,-1.4,-1.1,-2.5,-0.1,2022
323,Xavier Moon,SG,27,LAC,10,0,13.7,2.5,5.1,.490,0.5,1.4,.357,2.0,3.7,.541,.539,0.3,0.5,.600,0.2,1.2,1.4,2.4,0.7,0.3,0.6,0.9,5.8,16.2,.545,.275,.098,1.6,9.0,5.4,27.0,2.5,1.9,10.1,19.0,0.2,0.2,0.3,.121,-1.1,1.0,-0.1,0.1,2022
324,Matt Mooney,SG,24,NYK,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-20.0,.000,1.000,.000,0.0,0.0,0.0,0.0,25.0,0.0,50.0,43.8,-0.1,0.0,0.0,-0.915,-33.9,11.5,-22.3,0.0,2022
325,Ja Morant,PG,22,MEM,57,57,33.1,10.2,20.6,.493,1.5,4.5,.344,8.6,16.2,.534,.530,5.5,7.3,.761,1.4,4.4,5.7,6.7,1.2,0.4,3.4,1.5,27.4,24.4,.575,.218,.353,4.2,14.1,9.0,34.1,1.7,1.0,12.6,33.7,4.6,2.1,6.7,.171,6.2,-0.1,6.1,3.9,2022
326,Jaylen Morris,SG,26,SAS,3,0,5.3,0.0,2.0,.000,0.0,0.7,.000,0.0,1.3,.000,.000,0.7,1.3,.500,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.7,0.7,-11.4,.129,.333,.667,0.0,13.2,6.6,14.0,0.0,0.0,11.4,23.1,-0.1,0.0,-0.1,-0.376,-15.8,-5.7,-21.5,-0.1,2022
327,Marcus Morris,PF,32,LAC,54,54,29.0,5.6,12.8,.434,1.9,5.1,.367,3.7,7.7,.478,.507,2.4,2.7,.872,0.5,3.9,4.4,2.1,0.5,0.3,1.3,2.1,15.4,13.7,.549,.398,.214,1.8,14.0,8.1,11.3,0.9,1.0,8.4,23.2,0.9,1.5,2.4,.074,-0.3,-1.0,-1.4,0.3,2022
328,Markieff Morris,PF,32,MIA,17,1,17.5,3.2,6.7,.474,0.8,2.3,.333,2.4,4.4,.547,.531,0.5,0.5,.889,1.0,1.6,2.6,1.4,0.4,0.1,1.2,1.9,7.6,10.9,.547,.342,.079,6.6,10.5,8.6,12.1,1.0,0.4,14.5,20.6,0.0,0.3,0.3,.054,-1.5,-0.4,-1.9,0.0,2022
329,Monte Morris,PG,26,DEN,75,74,29.9,5.0,10.3,.484,1.7,4.2,.395,3.3,6.1,.545,.564,1.0,1.1,.869,0.4,2.7,3.0,4.4,0.7,0.2,1.0,1.2,12.6,14.7,.583,.406,.109,1.4,9.6,5.6,21.4,1.2,0.6,8.8,17.4,3.9,1.5,5.4,.116,0.8,-0.8,0.0,1.1,2022
330,Emmanuel Mudiay,PG,25,SAC,2,0,5.5,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,1.5,2.0,.750,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,1.5,12.3,.399,.000,2.000,0.0,0.0,0.0,43.4,4.4,0.0,21.0,18.6,0.0,0.0,0.0,.023,-2.7,1.5,-1.2,0.0,2022
331,Ade Murkey,SG,24,SAC,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.017,-7.4,-2.3,-9.7,0.0,2022
332,Trey Murphy III,SF,21,NOP,62,1,13.9,1.8,4.5,.394,1.1,3.0,.382,0.6,1.5,.418,.522,0.7,0.8,.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,1.0,5.4,12.5,.558,.671,.184,5.9,13.1,9.4,6.2,1.3,0.8,5.1,15.7,1.3,0.6,1.9,.104,0.2,-1.4,-1.2,0.2,2022
333,Dejounte Murray,PG,25,SAS,68,68,34.8,8.4,18.3,.462,1.4,4.3,.327,7.0,13.9,.504,.500,2.9,3.6,.794,1.2,7.1,8.3,9.2,2.0,0.3,2.6,2.0,21.1,22.3,.533,.237,.199,3.5,21.6,12.5,40.6,2.8,0.8,11.8,27.3,3.9,3.4,7.3,.149,3.7,1.7,5.4,4.4,2022
334,Mike Muscala,C,30,OKC,43,0,13.8,2.6,5.8,.456,1.6,3.8,.429,1.0,2.0,.506,.597,1.1,1.3,.842,0.5,2.5,3.0,0.5,0.4,0.6,0.3,1.3,8.0,19.7,.630,.657,.230,3.6,19.1,11.2,6.2,1.5,4.1,4.9,20.9,1.4,0.7,2.1,.170,3.8,1.2,5.0,1.1,2022
335,Svi Mykhailiuk,SF,24,TOR,56,5,12.8,1.6,4.2,.389,0.7,2.4,.306,0.9,1.8,.500,.476,0.6,0.7,.865,0.4,1.3,1.6,0.8,0.5,0.1,0.6,1.0,4.6,9.6,.509,.573,.158,2.9,11.5,7.0,8.8,1.8,0.5,11.3,16.9,0.1,0.7,0.8,.052,-2.7,-0.2,-2.9,-0.2,2022
336,Abdel Nader,SF,28,PHO,14,0,10.4,0.9,2.5,.343,0.3,1.0,.286,0.6,1.5,.381,.400,0.4,0.7,.600,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.4,2.4,4.9,.431,.400,.286,3.0,16.6,10.0,5.9,2.7,2.5,21.8,15.0,-0.3,0.3,0.0,-0.009,-7.1,2.2,-5.0,-0.1,2022
337,RJ Nembhard Jr.,SG,22,CLE,14,0,4.5,0.4,1.3,.333,0.0,0.1,.000,0.4,1.1,.375,.333,0.2,0.3,.750,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1,8.0,.380,.111,.222,5.4,6.9,6.1,26.1,0.8,0.0,13.2,16.0,0.0,0.0,0.0,.010,-4.4,-1.5,-5.9,-0.1,2022
338,Aaron Nesmith,SF,22,BOS,52,3,11.0,1.4,3.5,.396,0.6,2.2,.270,0.8,1.3,.612,.481,0.4,0.5,.808,0.3,1.4,1.7,0.4,0.4,0.1,0.6,1.3,3.8,7.3,.507,.632,.143,2.9,13.6,8.4,5.4,1.7,0.8,13.8,17.2,-0.4,0.9,0.4,.038,-4.9,0.7,-4.3,-0.3,2022
339,Raul Neto,PG,29,WAS,70,19,19.6,2.9,6.3,.463,0.5,1.7,.292,2.4,4.6,.526,.502,1.2,1.5,.769,0.2,1.7,1.9,3.1,0.8,0.0,1.1,1.5,7.5,12.4,.538,.272,.245,1.1,9.6,5.4,22.9,2.0,0.2,13.9,18.4,0.7,0.8,1.5,.053,-2.5,-0.5,-3.0,-0.4,2022
340,Malik Newman,PG,24,CLE,1,0,8.0,3.0,5.0,.600,0.0,1.0,.000,3.0,4.0,.750,.600,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,28.6,.680,.200,.400,0.0,13.5,6.9,27.8,0.0,0.0,14.5,38.1,0.0,0.0,0.0,.179,6.3,0.1,6.4,0.0,2022
341,Georges Niang,PF,28,PHI,76,7,22.8,3.2,7.4,.437,2.1,5.1,.403,1.2,2.3,.511,.575,0.7,0.8,.881,0.3,2.3,2.7,1.3,0.4,0.2,0.8,2.5,9.2,10.7,.594,.687,.105,1.6,11.3,6.5,8.7,0.9,0.7,9.1,16.8,1.5,1.3,2.8,.077,-0.8,-1.1,-1.9,0.0,2022
342,Daishen Nix,SG,19,HOU,24,0,10.9,1.1,2.8,.403,0.3,1.1,.269,0.8,1.7,.488,.455,0.7,1.3,.533,0.3,1.1,1.4,1.7,0.6,0.0,1.1,0.9,3.2,8.1,.480,.388,.448,2.9,11.0,6.9,21.5,2.7,0.0,24.5,17.3,-0.3,0.1,-0.2,-0.033,-5.4,-1.0,-6.4,-0.3,2022
343,Zeke Nnaji,PF,21,DEN,41,1,17.0,2.3,4.5,.516,0.9,2.0,.463,1.4,2.6,.557,.616,1.0,1.6,.631,1.4,2.2,3.6,0.4,0.4,0.3,0.6,1.9,6.6,13.5,.629,.430,.349,9.3,14.1,11.8,3.4,1.1,1.7,9.7,14.9,1.2,0.6,1.8,.123,-0.7,-1.6,-2.2,0.0,2022
344,Nerlens Noel,C,27,NYK,25,11,22.5,1.3,2.4,.533,0.0,0.1,.000,1.3,2.3,.561,.533,0.8,1.2,.700,1.9,3.7,5.6,0.9,1.2,1.2,0.8,2.7,3.4,11.8,.581,.050,.500,9.0,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1.0,1.5,.128,-3.1,3.3,0.3,0.3,2022
345,Jaylen Nowell,SG,22,MIN,62,1,15.7,3.2,6.7,.475,1.0,2.6,.394,2.1,4.1,.526,.551,1.2,1.5,.783,0.4,1.6,2.0,2.1,0.4,0.2,0.6,1.2,8.5,16.8,.581,.387,.223,2.4,11.4,6.8,20.2,1.3,1.0,7.4,21.0,2.1,0.7,2.8,.138,1.5,-0.7,0.8,0.7,2022
346,Frank Ntilikina,PG,23,DAL,58,5,11.8,1.5,3.8,.399,0.7,1.9,.342,0.9,1.9,.455,.484,0.4,0.4,.960,0.2,1.2,1.4,1.2,0.5,0.1,0.5,1.1,4.1,10.4,.513,.498,.112,1.9,10.9,6.4,14.7,2.0,0.9,11.7,17.4,0.1,0.9,0.9,.065,-2.9,0.9,-2.0,0.0,2022
347,Jusuf Nurkić,C,27,POR,56,56,28.2,5.7,10.7,.535,0.3,1.0,.268,5.5,9.7,.563,.548,3.3,4.8,.690,3.0,8.1,11.1,2.8,1.1,0.6,2.6,3.4,15.0,20.0,.586,.093,.447,11.2,32.6,21.5,16.6,1.9,2.1,16.6,23.6,2.0,1.7,3.6,.110,0.1,0.2,0.3,0.9,2022
348,David Nwaba,SF,29,HOU,46,4,13.2,1.8,3.8,.483,0.3,1.1,.306,1.5,2.8,.551,.526,1.0,1.5,.716,0.9,2.4,3.3,0.8,0.6,0.4,0.5,1.2,5.1,15.3,.567,.278,.381,7.4,20.0,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,.105,-0.6,0.0,-0.6,0.2,2022
349,Jordan Nwora,SF,23,MIL,62,13,19.1,3.0,7.5,.403,1.3,3.7,.348,1.7,3.8,.455,.488,0.6,0.7,.837,0.6,3.0,3.6,1.0,0.4,0.3,0.9,1.3,7.9,9.9,.506,.491,.093,3.4,16.1,9.9,7.0,1.0,1.4,10.6,19.4,-0.4,1.1,0.6,.025,-2.7,-1.5,-4.1,-0.6,2022
350,Royce O'Neale,SF,28,UTA,77,77,31.2,2.6,5.8,.457,1.5,4.0,.389,1.1,1.8,.609,.591,0.6,0.7,.804,0.8,3.9,4.8,2.5,1.1,0.4,1.0,2.4,7.4,10.3,.608,.689,.126,3.0,13.4,8.4,10.5,1.8,1.2,14.4,9.9,2.7,2.8,5.5,.109,-0.8,1.7,0.8,1.7,2022
351,Chuma Okeke,PF,23,ORL,70,20,25.0,3.1,8.2,.376,1.7,5.3,.318,1.4,2.9,.480,.478,0.8,0.9,.846,0.7,4.3,5.0,1.7,1.4,0.6,0.8,1.4,8.6,12.0,.501,.645,.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,.060,-1.6,1.5,-0.1,0.8,2022
352,Josh Okogie,SG,23,MIN,49,6,10.5,0.9,2.1,.404,0.3,1.0,.298,0.6,1.2,.491,.471,0.7,1.0,.686,0.6,0.8,1.4,0.5,0.5,0.2,0.5,1.1,2.7,9.0,.526,.452,.490,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,0.1,0.5,0.7,.062,-3.7,0.9,-2.7,-0.1,2022
353,Onyeka Okongwu,C,21,ATL,48,6,20.7,3.3,4.7,.690,0.0,0.0,0,3.3,4.7,.690,.690,1.7,2.3,.727,2.4,3.5,5.9,1.1,0.6,1.3,0.9,3.1,8.2,19.8,.714,.000,.487,12.8,18.4,15.6,7.6,1.5,5.4,13.8,14.0,3.1,1.1,4.2,.202,0.0,0.8,0.8,0.7,2022
354,Isaac Okoro,SF,21,CLE,67,61,29.6,3.1,6.4,.480,0.8,2.3,.350,2.3,4.1,.555,.544,1.8,2.3,.768,1.1,1.9,3.0,1.8,0.8,0.3,0.9,2.4,8.8,10.4,.589,.364,.360,4.1,7.1,5.6,8.5,1.4,1.0,10.4,12.4,2.4,1.9,4.2,.103,-2.4,0.7,-1.7,0.1,2022
